head_name,family,row_type,fold,checkpoint,checkpoint_idx,oof_checkpoint_score,true_checkpoint_accuracy,checkpoint_spearman,checkpoint_kendall,checkpoint_pearson,top1_hit,top3_hit,scenario_rmse,scenario_brier,scenario_ece,selected_config
logistic_regression,pointwise,overall_checkpoint,overall,step-1000,10,0.3471460867375523,0.32,0.5181818181818182,0.34545454545454546,0.799393480611185,0,0,0.32288493279894953,0.10425467982858216,0.03017514908573464,"[{""fold"": 0, ""config"": {""C"": 1.0, ""class_weight"": ""none""}, ""inner_checkpoint_spearman"": 0.08181818181818183, ""inner_checkpoint_kendall"": 0.0909090909090909, ""inner_scenario_rmse"": 0.31587687695645045}, {""fold"": 1, ""config"": {""C"": 0.25, ""class_weight"": ""none""}, ""inner_checkpoint_spearman"": 0.12300715284611541, ""inner_checkpoint_kendall"": 0.14679516868351475, ""inner_scenario_rmse"": 0.3289040292777107}, {""fold"": 2, ""config"": {""C"": 0.25, ""class_weight"": ""none""}, ""inner_checkpoint_spearman"": 0.12300715284611541, ""inner_checkpoint_kendall"": 0.14679516868351475, ""inner_scenario_rmse"": 0.3296892412175844}, {""fold"": 3, ""config"": {""C"": 1.0, ""class_weight"": ""none""}, ""inner_checkpoint_spearman"": 0.7636363636363637, ""inner_checkpoint_kendall"": 0.6363636363636364, ""inner_scenario_rmse"": 0.3402315694943627}, {""fold"": 4, ""config"": {""C"": 0.25, ""class_weight"": ""none""}, ""inner_checkpoint_spearman"": 0.7454545454545456, ""inner_checkpoint_kendall"": 0.6000000000000001, ""inner_scenario_rmse"": 0.34290104786320214}]"
logistic_regression,pointwise,fold_checkpoint,0,base,0,0.22594511381541196,0.29140625,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-100,1,0.3182688161909517,0.32265625,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-200,2,0.31031878050952266,0.321875,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-300,3,0.324511069027274,0.3265625,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-400,4,0.33695000481267223,0.35625,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-500,5,0.3137974583321881,0.32578125,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-600,6,0.31735081207402105,0.346875,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-700,7,0.34430042138951145,0.36796875,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-800,8,0.36145003314704416,0.325,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-900,9,0.35094416331361983,0.35625,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,0,step-1000,10,0.3513542950619205,0.3359375,0.5558100980454104,0.4403855060505442,0.7242251044396186,0,1,0.3477942449360715,0.12096083681065206,0.138535557225083,"{""C"": 1.0, ""class_weight"": ""none""}"
logistic_regression,pointwise,fold_checkpoint,1,base,0,0.22360217759960715,0.30625,0.5785892004243207,0.40368671387966554,0.8408921919953095,0,1,0.31989134349893633,0.10233047164555448,0.07950638970288255,"{""C"": 0.25, ""class_weight"": ""none""}"
