candidate_name,family,base_feature_kind,use_weight_prior,row_type,fold,checkpoint,checkpoint_idx,oof_checkpoint_score,true_checkpoint_accuracy,checkpoint_spearman,checkpoint_kendall,checkpoint_pearson,top1_hit,top3_hit,scenario_rmse,scenario_brier,scenario_ece,selected_config
smooth_raw_baseline,baseline,raw,0,overall_checkpoint,overall,step-1000,10,0.33675191501922547,0.32,0.5909090909090909,0.4909090909090909,0.8305390617899691,0,0,0.32400140930755733,0.1049769132332833,0.018149213340344226,"[{""fold"": 0, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": -0.0956722299914231, ""inner_checkpoint_kendall"": -0.07339758434175737, ""inner_scenario_rmse"": 0.31672076615740463, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}, {""fold"": 1, ""config"": {""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}, ""inner_checkpoint_spearman"": 0.8545454545454546, ""inner_checkpoint_kendall"": 0.7454545454545454, ""inner_scenario_rmse"": 0.331809312634263, ""prior_selected_feature_count"": 0, ""prior_blend_alpha"": null}]"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,base,0,0.2564990499184926,0.2578125,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-100,1,0.32008118583415296,0.2840625,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-200,2,0.3190003950453047,0.301875,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-300,3,0.322555934878942,0.3121875,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-400,4,0.325656593431676,0.325625,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-500,5,0.31787657732927566,0.335,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-600,6,0.3222408317116645,0.3453125,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-700,7,0.33373743330624017,0.351875,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-800,8,0.3345944747891106,0.3425,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-900,9,0.3348242033834563,0.358125,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,0,step-1000,10,0.3298492026311021,0.3434375,0.7545454545454545,0.6000000000000001,0.8110631403135585,1,2,0.30350262491073354,0.09211384332770543,0.033850532608127364,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,base,0,0.19683098405113605,0.314375,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
smooth_raw_baseline,baseline,raw,0,fold_checkpoint,1,step-100,1,0.2636099837392013,0.3228125,-0.6195915847063591,-0.40368671387966554,-0.5545643766834819,0,0,0.34327828818447165,0.11783998313886118,0.037987794099436326,"{""w_run"": 1.0, ""w_rank"": 0.0, ""w_cal"": 0.5, ""w_smooth"": 0.1, ""reg_lambda"": 0.001}"
