row_scope,domain,anchor_pct,family,method_type,method_name,feature_names,representation,cv_auroc,n_valid_folds,c_value,class_weight,holdout_auroc,holdout_selacc,holdout_stop_acc,holdout_auc_of_auroc,holdout_auc_of_selacc,holdout_auroc_100,holdout_stop_acc_100,earliest_gt_0.6,reference_method,reference_auc_of_auroc,gap_to_reference_auc_of_auroc,is_best_single,is_best_family_rule,is_best_family_lr,is_family_winner,is_domain_winner
overall,math,ALL,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,,,,0.6851815514759283,0.9423076923076923,0.6838332458100698,0.75,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.2822648102162312,True,True,False,False,False
anchor,math,10,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6890818000341101,0.945054945054945,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6956704773000358,0.945054945054945,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6950785604258695,0.9395604395604397,0.75,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,40,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6788190835466682,0.9285714285714286,0.75,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,50,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6756405654432004,0.9230769230769231,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,60,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6831981184122561,0.9175824175824177,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,70,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6881340024671544,0.9505494505494506,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,80,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.68525224484239,0.9560439560439561,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,90,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6771074164775287,0.9615384615384616,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,100,uncertainty,single_rule,tok_conf_prefix,tok_conf_prefix,raw,,,,,0.6838332458100698,0.9560439560439561,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,,,,0.6835197014624903,0.9390109890109891,0.6839222805395622,0.75,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.28392666022966917,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6848973198290266,0.9395604395604396,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6942689492798703,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6927792012757125,0.9285714285714286,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6757815873363802,0.9230769230769231,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6745905468276471,0.9120879120879122,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6815133022641197,0.9120879120879122,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6866688524929537,0.9505494505494506,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6849594732749406,0.9615384615384616,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.67581550150469,0.9615384615384616,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_conf_recency,tok_conf_recency,raw,,,,,0.6839222805395622,0.9615384615384616,0.75,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,,,,0.6228711310871263,0.9186813186813187,0.49162628352528503,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.34457523060503314,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7253910876990134,0.9395604395604396,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,20,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.7003481043311002,0.967032967032967,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,30,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.6863522133260541,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.661948081725987,0.9285714285714286,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.6436282210470342,0.9285714285714287,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.6276288316077219,0.9340659340659341,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.6024593971869713,0.9395604395604397,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.5656900732663421,0.9010989010989012,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.5236390171557532,0.8791208791208792,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_gini_prefix,tok_gini_prefix,raw,,,,,0.49162628352528503,0.8296703296703297,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,,,,0.48816865287143557,0.7203296703296704,0.32120596006338076,0.5,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.4792777088207239,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.6125230186947462,0.7857142857142857,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.5759729837730813,0.7857142857142856,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.5715893285552684,0.7637362637362638,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.5577469719586325,0.8131868131868132,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.5282196924797098,0.8516483516483518,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.5202574439894635,0.8131868131868131,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.48164851675664516,0.8076923076923077,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.39604770257346317,0.6868131868131868,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.3164749098699646,0.5164835164835164,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_gini_tail,tok_gini_tail,raw,,,,,0.32120596006338076,0.3791208791208791,0.5,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,,,,0.3651673650929056,0.6131868131868131,0.23384803159755174,0.5714285714285714,,es_svd_math_rr_r2,0.9674463616921595,-0.6022789965992539,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.45747582480075705,0.6593406593406593,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.4185353952573146,0.6813186813186813,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.409362368454692,0.6263736263736265,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.4099327586700484,0.6813186813186813,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.39350306399071794,0.6428571428571429,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.37279598881379833,0.6483516483516484,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.36071166298580287,0.6648351648351649,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.3259108502694629,0.6318681318681317,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.26959770608890943,0.510989010989011,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_gini_slope,tok_gini_slope,raw,,,,,0.23384803159755174,0.38461538461538464,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,,,,0.6244060344543919,0.9225274725274726,0.49994962696719414,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.34304032723776756,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.7209352120239461,0.9395604395604396,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.6972720460856986,0.967032967032967,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.6846810930979199,0.9340659340659341,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.660252854471611,0.9340659340659342,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.6431495661611993,0.9285714285714287,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.6281127278022166,0.9395604395604397,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.6064787823352115,0.9395604395604397,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.5716412842647554,0.9120879120879122,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.5315871513341671,0.8791208791208792,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_neg_entropy_prefix,tok_neg_entropy_prefix,raw,,,,,0.49994962696719414,0.8516483516483516,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,,,,0.6159467723546334,0.9142857142857144,0.48498954160488744,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.3514995893375261,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.7124135684894769,0.9395604395604396,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.6927845860611335,0.9560439560439561,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.6797493486742531,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.6543759615827708,0.9230769230769232,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.6369879474681284,0.9340659340659341,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.62087938269603,0.9340659340659342,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.5989499466463638,0.9285714285714286,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.561305582611967,0.9010989010989011,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.517031857711321,0.8571428571428571,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_neg_entropy_recency,tok_neg_entropy_recency,raw,,,,,0.48498954160488744,0.8296703296703297,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,,,,0.6244060344543919,0.9225274725274726,0.49994962696719414,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.34304032723776756,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.7209352120239461,0.9395604395604396,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.6972720460856986,0.967032967032967,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.6846810930979199,0.9340659340659341,0.75,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.660252854471611,0.9340659340659342,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.6431495661611993,0.9285714285714287,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.6281127278022166,0.9395604395604397,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.6064787823352115,0.9395604395604397,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.5716412842647554,0.9120879120879122,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.5315871513341671,0.8791208791208792,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_selfcert_prefix,tok_selfcert_prefix,raw,,,,,0.49994962696719414,0.8516483516483516,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,,,,0.6159467723546334,0.9142857142857144,0.48498954160488744,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.3514995893375261,False,False,False,False,False
anchor,math,10,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.7124135684894769,0.9395604395604396,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.6927845860611335,0.9560439560439561,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.6797493486742531,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.6543759615827708,0.9230769230769232,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.6369879474681284,0.9340659340659341,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.62087938269603,0.9340659340659342,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.5989499466463638,0.9285714285714286,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.561305582611967,0.9010989010989011,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.517031857711321,0.8571428571428571,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,uncertainty,single_rule,tok_selfcert_recency,tok_selfcert_recency,raw,,,,,0.48498954160488744,0.8296703296703297,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,,,,0.6280522455104135,0.9192307692307693,0.49944356847634097,0.5714285714285714,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.339394116181746,True,True,False,False,False
anchor,math,10,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.7317133202390329,0.9450549450549451,0.75,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,20,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.7059249521762639,0.9615384615384616,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,30,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.6886212480094078,0.9285714285714286,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,40,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.6644609017661819,0.9340659340659342,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,50,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.6458059873236331,0.9285714285714286,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,60,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.6312385589076415,0.9285714285714286,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,70,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.6081005863935702,0.9395604395604397,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,80,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.5731473392035429,0.9065934065934067,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,90,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.5320659926085202,0.8791208791208792,0.6071428571428571,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,100,logprob,single_rule,tok_logprob_prefix,tok_logprob_prefix,raw,,,,,0.49944356847634097,0.8406593406593407,0.5714285714285714,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
overall,math,ALL,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,,,,0.6192731679194513,0.9175824175824177,0.48399711114049776,0.5357142857142857,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.34817319377270817,False,False,False,False,False
anchor,math,10,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.7225843209030893,0.9450549450549451,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,20,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.7006689781927056,0.9615384615384616,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.682624909432105,0.9395604395604396,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.6575897378605063,0.9230769230769231,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.6394808710449527,0.9340659340659342,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.6237867210575387,0.9285714285714286,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.60106911295379,0.9340659340659342,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.562702401777211,0.9065934065934067,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,90,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.5182275148321162,0.8681318681318683,0.6428571428571429,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,100,logprob,single_rule,tok_logprob_recency,tok_logprob_recency,raw,,,,,0.48399711114049776,0.8351648351648352,0.5357142857142857,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
overall,math,ALL,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,,,,0.8205942849328718,0.982967032967033,0.7894035545339865,0.6785714285714286,0.1,es_svd_math_rr_r2,0.9674463616921595,-0.1468520767592877,False,False,False,False,False
anchor,math,10,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8239904177515284,0.967032967032967,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,True,True,False,False,False
anchor,math,20,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.817030909182293,0.9780219780219781,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,30,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8228523537304185,0.9780219780219781,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,40,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8203936189209041,0.9835164835164836,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,50,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8269049238516153,0.9835164835164836,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,60,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8298432788635465,0.989010989010989,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,70,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.8298785702259028,0.9835164835164836,0.6785714285714286,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
anchor,math,80,trajectory,single_rule,traj_continuity,traj_continuity,raw,,,,,0.829014926791853,0.9945054945054945,0.7142857142857143,,,,,,es_svd_math_rr_r2,,,False,False,False,False,False
