timestamp_utc,protocol,used_target_unlabeled,feature_family,representation,training_anchor_scope,dataset_role,labels_available,condition_name,objective,adapter_mode,seed,basis_rank,basis_whiten,basis_random_state,adapter_rank,alpha,adapter_init_std,source_epochs,transductive_epochs,learning_rate,weight_decay,pseudo_pair_margin,pseudo_pair_max_per_group,pseudo_pair_weight,anchor_consistency_weight,covariance_alignment_weight,pseudo_start_epoch,anchor_pct,auroc,rank,hit@1,hit@3,selacc@10%,pairwise,n_problems,n_samples,top10_count,proxy_reference,proxy_score_corr,proxy_top1_agreement,proxy_top1_flip_rate,proxy_mean_abs_score_delta,proxy_anchor_gap_before,proxy_anchor_gap_after,proxy_anchor_gap_delta,proxy_cov_gap_before,proxy_cov_gap_after,proxy_cov_gap_delta,adapter_residual_norm,model_key
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,frozen_basis_pointwise,pointwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,,,,,,,167,10688,1069,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,frozen_basis_pointwise,pointwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,,,,,,,334,21376,2138,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,0.5404412276670705,14.098591549295774,0.6408450704225352,0.704225352112676,0.6567656765676567,0.5250449399990283,142,9088,909,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,0.523140706108769,14.126760563380282,0.647887323943662,0.7253521126760564,0.6380638063806381,0.524850604868095,142,9088,909,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,0.5317909668879197,14.112676056338028,0.6443661971830986,0.7147887323943662,0.6474147414741473,0.5249477724335616,284,18176,1818,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,0.5029571367599537,17.24,0.4,0.6,0.2625,0.5136994153387596,25,1600,160,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,0.47793052018404125,16.64,0.44,0.64,0.2375,0.47449272039435975,25,1600,160,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:23Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,0.49044382847199747,16.939999999999998,0.42000000000000004,0.62,0.25,0.4940960678665597,50,3200,320,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,,,,,,,167,10688,1069,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,,,,,,,167,10688,1069,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,,,,,,,334,21376,2138,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,,,,,,,167,10688,1069,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,,,,,,,167,10688,1069,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,frozen_basis_pairwise,pairwise,none,42,12,False,42,0,1.0,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,,,,,,,334,21376,2138,,,,,,,,,,,,0.0,"{""adapter_rank"":0,""alpha"":1.0,""condition_name"":""frozen_basis_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,0.5859390309788638,13.387323943661972,0.5915492957746479,0.7183098591549296,0.6853685368536854,0.5189719671573628,142,9088,909,frozen_basis_pointwise,0.9999716590791623,0.9929577464788732,0.007042253521126751,0.001356080369564744,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,0.5704482368068031,13.746478873239436,0.5845070422535211,0.704225352112676,0.6490649064906491,0.5113928970509644,142,9088,909,frozen_basis_pointwise,0.9999684485949993,0.9788732394366197,0.021126760563380254,0.0013969782920239468,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,0.5781936338928335,13.566901408450704,0.5880281690140845,0.7112676056338028,0.6672167216721672,0.5151824321041636,284,18176,1818,frozen_basis_pointwise,0.9999700538370808,0.9859154929577465,0.014084507042253502,0.0013765293307943455,0.22678271632208685,0.22623917898556717,-0.0005435373365196838,1.323640616595896e-18,4.4179829943935644e-07,4.417982994380328e-07,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,0.4087227326663947,18.52,0.48,0.64,0.19375,0.467385073942451,25,1600,160,frozen_basis_pointwise,0.9999513086223505,1.0,0.0,0.001327207600697875,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,0.4027615576911351,17.84,0.48,0.6,0.24375,0.45695288318239136,25,1600,160,frozen_basis_pointwise,0.9999414307948822,1.0,0.0,0.0014721042942255735,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_holdout,1,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,0.4057421451787649,18.18,0.48,0.62,0.21875,0.4621689785624212,50,3200,320,frozen_basis_pointwise,0.9999463697086164,1.0,0.0,0.0013996559474617242,0.218380733653903,0.21785694045946002,-0.0005237931944429841,0.041857698348179886,0.04187109561655939,1.3397268379504446e-05,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,,,,,,,167,10688,1069,frozen_basis_pointwise,0.9999414877924354,0.9580838323353293,0.041916167664670656,0.00718785804545808,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,,,,,,,167,10688,1069,frozen_basis_pointwise,0.9999679994746801,0.9880239520958084,0.0119760479041916,0.008027577337747562,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_ds_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,,,,,,,334,21376,2138,frozen_basis_pointwise,0.9999547436335577,0.9730538922155689,0.026946107784431128,0.007607717691602821,0.19739835486262144,0.1965541070449852,-0.0008442478176362567,1.8079656105011257,1.807946665073303,-1.8945427822769645e-05,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,,,,,,,167,10688,1069,frozen_basis_pointwise,0.9999558665935192,0.9880239520958084,0.0119760479041916,0.006181262121229114,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,,,,,,,167,10688,1069,frozen_basis_pointwise,0.9999790375520697,0.9820359281437125,0.017964071856287456,0.006910660666619946,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,target_qwen_test,0,random_frozen_adapter_pointwise,pointwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,,,,,,,334,21376,2138,frozen_basis_pointwise,0.9999674520727945,0.9850299401197604,0.014970059880239528,0.00654596139392453,0.1769212223366349,0.17618965072010806,-0.0007315716165268438,1.788404391778317,1.788395343430101,-9.048348216023072e-06,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pointwise"",""family"":""canonical_22"",""objective"":""pointwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pairwise,pairwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,70,0.5404423628934165,14.098591549295774,0.6408450704225352,0.704225352112676,0.6567656765676567,0.5251178156731283,142,9088,909,frozen_basis_pairwise,0.9999999965441903,0.9929577464788732,0.007042253521126751,7.877919868303546e-05,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pairwise,pairwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,100,0.5231433801974951,14.126760563380282,0.647887323943662,0.7253521126760564,0.6380638063806381,0.5248020210853617,142,9088,909,frozen_basis_pairwise,0.9999999966248471,1.0,0.0,6.711103455799416e-05,,,,,,,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
2026-04-15T08:05:24Z,source_only_inductive,0,canonical_22,raw+rank,shared_70_100,source_train_eval,1,random_frozen_adapter_pairwise,pairwise,random_frozen,42,12,False,42,2,0.1,0.03,60,35,0.02,0.0001,0.5,256,0.35,0.2,0.1,5,late_mean,0.5317928715454558,14.112676056338028,0.6443661971830986,0.7147887323943662,0.6474147414741473,0.524959918379245,284,18176,1818,frozen_basis_pairwise,0.9999999965845187,0.9964788732394366,0.0035211267605633756,7.294511662051481e-05,0.2944727555086245,0.2944606751549933,-1.2080353631205298e-05,1.323640616595896e-18,4.4179829943935644e-07,4.417982994380328e-07,0.0016191815139019136,"{""adapter_rank"":2,""alpha"":0.1,""condition_name"":""random_frozen_adapter_pairwise"",""family"":""canonical_22"",""objective"":""pairwise"",""protocol"":""source_only_inductive"",""seed"":42}"
