condition_id,domain,seed,model_name,model_kind,rank,feature_count,representation_dim,auc_of_auroc,auc_of_selacc,auroc_at_100,stop_acc_at_100,earliest_gt_0_6,num_caches,samples,mean_anchor_cv_auroc,trained_anchor_count,fallback_anchor_count,inference_time_sec,layer,condition_label,description,base_feature_count,decoy_family,decoy_level
canonical_plus_neuron_adjacent,math,42,svd_r16,svd,16,25,50,0.9573328220492714,0.9978021978021978,0.9731244522920247,0.75,0.1,7,1792,0.9286406444052069,4,0,0.11760391597636044,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,42,svd_r24,svd,24,25,50,0.9594983741430527,0.9978021978021978,0.983165788688664,0.7142857142857143,0.1,7,1792,0.9423502408129728,4,0,0.11725039500743151,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,no_svd,no_svd,,25,50,0.9597798093081641,0.9983516483516484,0.9834525726192825,0.75,0.1,7,1792,0.9492288070397641,4,0,0.16085971402935684,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,svd_r4,svd,4,25,50,0.7283113399954366,0.9428571428571428,0.7990728089595214,0.7142857142857143,0.1,7,1792,0.7136844560720296,4,0,0.12723721889778972,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,svd_r8,svd,8,25,50,0.891163898388349,0.9989010989010989,0.9228732543456356,0.7857142857142857,0.1,7,1792,0.8567477830945958,4,0,0.11627782881259918,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,svd_r12,svd,12,25,50,0.9326594714014023,0.9989010989010989,0.9591138016831249,0.7142857142857143,0.1,7,1792,0.8997338952443706,4,0,0.11722549190744758,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,svd_r16,svd,16,25,50,0.9573328220492714,0.9978021978021978,0.9731244522920247,0.75,0.1,7,1792,0.9286406444052069,4,0,0.1169681060127914,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,43,svd_r24,svd,24,25,50,0.9594983741430527,0.9978021978021978,0.983165788688664,0.7142857142857143,0.1,7,1792,0.9423502408129728,4,0,0.11671576206572354,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,no_svd,no_svd,,25,50,0.9597798093081641,0.9983516483516484,0.9834525726192825,0.75,0.1,7,1792,0.9492288070397641,4,0,0.10991284507326782,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,svd_r4,svd,4,25,50,0.7283113399954366,0.9428571428571428,0.7990728089595214,0.7142857142857143,0.1,7,1792,0.7136844560720296,4,0,0.1235524439252913,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,svd_r8,svd,8,25,50,0.891163898388349,0.9989010989010989,0.9228732543456356,0.7857142857142857,0.1,7,1792,0.8567477830945958,4,0,0.11546572879888117,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,svd_r12,svd,12,25,50,0.9326594714014023,0.9989010989010989,0.9591138016831249,0.7142857142857143,0.1,7,1792,0.8997338952443706,4,0,0.11566904885694385,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,svd_r16,svd,16,25,50,0.9573328220492714,0.9978021978021978,0.9731244522920247,0.75,0.1,7,1792,0.9286406444052069,4,0,0.11555164097808301,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,math,44,svd_r24,svd,24,25,50,0.9594983741430527,0.9978021978021978,0.983165788688664,0.7142857142857143,0.1,7,1792,0.9423502408129728,4,0,0.11595791508443654,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,no_svd,no_svd,,25,50,0.8300985744805542,0.98125,0.8739494616978354,0.7333333333333334,0.1,2,3840,0.7464461701268642,4,0,0.20248503610491753,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,svd_r4,svd,4,25,50,0.8060695317679978,0.9778645833333333,0.8378935263976752,0.6499999999999999,0.1,2,3840,0.6479754246634769,4,0,0.18928630114533007,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,svd_r8,svd,8,25,50,0.7901342811925214,0.9645833333333331,0.8372247248234781,0.7333333333333334,0.1,2,3840,0.6707587667385364,4,0,0.19813925586640835,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,svd_r12,svd,12,25,50,0.7913067116457599,0.9708333333333333,0.8412725254811846,0.7,0.1,2,3840,0.7217759238674066,4,0,0.18899786286056042,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,svd_r16,svd,16,25,50,0.808971458872872,0.97265625,0.8559318436772086,0.7166666666666666,0.1,2,3840,0.7403730139781411,4,0,0.19025102094747126,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,42,svd_r24,svd,24,25,50,0.8045513420170459,0.9877604166666667,0.8553461246891465,0.7,0.1,2,3840,0.7394427497883967,4,0,0.19860036903992295,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,no_svd,no_svd,,25,50,0.8300985744805542,0.98125,0.8739494616978354,0.7333333333333334,0.1,2,3840,0.7464461701268642,4,0,0.18106020195409656,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,svd_r4,svd,4,25,50,0.8060695317679978,0.9778645833333333,0.8378935263976752,0.6499999999999999,0.1,2,3840,0.6479754246634769,4,0,0.19409383391030133,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,svd_r8,svd,8,25,50,0.7901342148786701,0.9645833333333331,0.8372247248234781,0.7333333333333334,0.1,2,3840,0.6707587667385364,4,0,0.19644274306483567,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,svd_r12,svd,12,25,50,0.7913066492926015,0.9708333333333333,0.8412725254811846,0.7,0.1,2,3840,0.7217759238674066,4,0,0.19313804106786847,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,svd_r16,svd,16,25,50,0.808971458872872,0.97265625,0.8559318436772086,0.7166666666666666,0.1,2,3840,0.7403730139781411,4,0,0.19105111598037183,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,43,svd_r24,svd,24,25,50,0.8045513420170459,0.9877604166666667,0.8553461246891465,0.7,0.1,2,3840,0.7394427497883967,4,0,0.19507814710959792,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,no_svd,no_svd,,25,50,0.8300985744805542,0.98125,0.8739494616978354,0.7333333333333334,0.1,2,3840,0.7464461701268642,4,0,0.21484142681583762,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,svd_r4,svd,4,25,50,0.8060694674344928,0.9778645833333333,0.8378928830626262,0.6499999999999999,0.1,2,3840,0.6479754246634769,4,0,0.19312551291659474,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,svd_r8,svd,8,25,50,0.7901345306051546,0.9645833333333331,0.8372265756147618,0.7333333333333334,0.1,2,3840,0.6707587667385364,4,0,0.19869645917788148,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,svd_r12,svd,12,25,50,0.7913067116457599,0.9708333333333333,0.8412725254811846,0.7,0.1,2,3840,0.7217759238674066,4,0,0.19154941313900054,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,svd_r16,svd,16,25,50,0.808971458872872,0.97265625,0.8559318436772086,0.7166666666666666,0.1,2,3840,0.7403730139781411,4,0,0.19111310504376888,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,science,44,svd_r24,svd,24,25,50,0.8045513420170459,0.9877604166666667,0.8553461246891465,0.7,0.1,2,3840,0.7394427497883967,4,0,0.19734093290753663,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,no_svd,no_svd,,25,50,0.5370924849798089,0.6806249999999999,0.5806134397683693,0.44,0.8,1,1600,0.5721339240237994,4,0,0.07280875998549163,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,svd_r4,svd,4,25,50,0.5068704378563533,0.48125000000000007,0.4902968705785607,0.52,,1,1600,0.47213118851072233,4,0,0.07864551898092031,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,svd_r8,svd,8,25,50,0.47119218809359653,0.456875,0.47533530632122184,0.52,,1,1600,0.5188460815365618,4,0,0.07880323892459273,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,svd_r12,svd,12,25,50,0.4532445645121701,0.32312499999999994,0.43260651711355935,0.44,,1,1600,0.5609394654878622,4,0,0.07917349901981652,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,svd_r16,svd,16,25,50,0.4510639595146637,0.37249999999999994,0.42686421559661,0.48,,1,1600,0.5568261463063606,4,0,0.07936646998859942,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,42,svd_r24,svd,24,25,50,0.5410625368371847,0.676875,0.5301380935183752,0.44,0.8,1,1600,0.5678551058288333,4,0,0.07881101104430854,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,no_svd,no_svd,,25,50,0.5370924849798089,0.6806249999999999,0.5806134397683693,0.44,0.8,1,1600,0.5721339240237994,4,0,0.07765051303431392,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,svd_r4,svd,4,25,50,0.5068704378563533,0.48125000000000007,0.4902968705785607,0.52,,1,1600,0.47213118851072233,4,0,0.12550702318549156,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,svd_r8,svd,8,25,50,0.47119218809359653,0.456875,0.47533530632122184,0.52,,1,1600,0.5188460815365618,4,0,0.09119478007778525,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,svd_r12,svd,12,25,50,0.4532445645121701,0.32312499999999994,0.43260651711355935,0.44,,1,1600,0.5609394654878622,4,0,0.08006490883417428,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,svd_r16,svd,16,25,50,0.4510639595146637,0.37249999999999994,0.42686421559661,0.48,,1,1600,0.5568261463063606,4,0,0.08057738398201764,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,43,svd_r24,svd,24,25,50,0.5410625368371847,0.676875,0.5301380935183752,0.44,0.8,1,1600,0.5678551058288333,4,0,0.08041137387044728,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,no_svd,no_svd,,25,50,0.5370924849798089,0.6806249999999999,0.5806134397683693,0.44,0.8,1,1600,0.5721339240237994,4,0,0.07336242287419736,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,svd_r4,svd,4,25,50,0.5068704378563533,0.48125000000000007,0.4902968705785607,0.52,,1,1600,0.47213118851072233,4,0,0.09255722793750465,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,svd_r8,svd,8,25,50,0.47119218809359653,0.456875,0.47533530632122184,0.52,,1,1600,0.5188460815365618,4,0,0.08167151710949838,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,svd_r12,svd,12,25,50,0.4532445645121701,0.32312499999999994,0.43260651711355935,0.44,,1,1600,0.5609394654878622,4,0,0.08016959601081908,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,svd_r16,svd,16,25,50,0.4510639595146637,0.37249999999999994,0.42686421559661,0.48,,1,1600,0.5568261463063606,4,0,0.08206069702282548,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_neuron_adjacent,coding,44,svd_r24,svd,24,25,50,0.5410625368371847,0.676875,0.5301380935183752,0.44,0.8,1,1600,0.5678551058288333,4,0,0.08041607588529587,expansion,L2 canonical + neuron-adjacent,Canonical 22 + nc_mean + nc_slope + self_similarity.,25,,
canonical_plus_prefix_tail,math,42,no_svd,no_svd,,28,56,0.9597953674333969,0.9983516483516484,0.9834104520035319,0.75,0.1,7,1792,0.9492045504963393,4,0,0.17189778108149767,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,42,svd_r4,svd,4,28,56,0.7277135772895268,0.9423076923076923,0.7990058987697768,0.7142857142857143,0.1,7,1792,0.7133822397379711,4,0,0.12227439391426742,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,42,svd_r8,svd,8,28,56,0.8911691213685905,0.9989010989010989,0.9228817192047938,0.7857142857142857,0.1,7,1792,0.8567188757843536,4,0,0.11867953184992075,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,42,svd_r12,svd,12,28,56,0.9326499113889104,0.9989010989010989,0.9591041387270334,0.7142857142857143,0.1,7,1792,0.8997243354756282,4,0,0.1194099101703614,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,42,svd_r16,svd,16,28,56,0.9572496577696502,0.9978021978021978,0.9731040181348211,0.75,0.1,7,1792,0.9286403175644045,4,0,0.11956518795341253,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,42,svd_r24,svd,24,28,56,0.9594827856037178,0.9978021978021978,0.9831552651422287,0.7142857142857143,0.1,7,1792,0.9423562404425481,4,0,0.11942511913366616,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,no_svd,no_svd,,28,56,0.9597953674333969,0.9983516483516484,0.9834104520035319,0.75,0.1,7,1792,0.9492045504963393,4,0,0.11341794207692146,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,svd_r4,svd,4,28,56,0.7277135772895268,0.9423076923076923,0.7990058987697768,0.7142857142857143,0.1,7,1792,0.7133822397379711,4,0,0.11907276394777,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,svd_r8,svd,8,28,56,0.8911691213685905,0.9989010989010989,0.9228817192047938,0.7857142857142857,0.1,7,1792,0.8567188757843536,4,0,0.11800490017049015,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,svd_r12,svd,12,28,56,0.9326499113889104,0.9989010989010989,0.9591041387270334,0.7142857142857143,0.1,7,1792,0.8997243354756282,4,0,0.11771853500977159,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,svd_r16,svd,16,28,56,0.9572496577696502,0.9978021978021978,0.9731040181348211,0.75,0.1,7,1792,0.9286403175644045,4,0,0.11780873406678438,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,43,svd_r24,svd,24,28,56,0.9594827856037178,0.9978021978021978,0.9831552651422287,0.7142857142857143,0.1,7,1792,0.9423562404425481,4,0,0.11785772512666881,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,no_svd,no_svd,,28,56,0.9597953674333969,0.9983516483516484,0.9834104520035319,0.75,0.1,7,1792,0.9492045504963393,4,0,0.10920690489001572,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,svd_r4,svd,4,28,56,0.7277135772895268,0.9423076923076923,0.7990058987697768,0.7142857142857143,0.1,7,1792,0.7133822397379711,4,0,0.1218959589023143,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,svd_r8,svd,8,28,56,0.8911691213685905,0.9989010989010989,0.9228817192047938,0.7857142857142857,0.1,7,1792,0.8567188757843536,4,0,0.11768795317038894,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,svd_r12,svd,12,28,56,0.9326499113889104,0.9989010989010989,0.9591041387270334,0.7142857142857143,0.1,7,1792,0.8997243354756282,4,0,0.11733214906416833,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,svd_r16,svd,16,28,56,0.9572496577696502,0.9978021978021978,0.9731040181348211,0.75,0.1,7,1792,0.9286403175644045,4,0,0.11757482797838748,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,math,44,svd_r24,svd,24,28,56,0.9594827856037178,0.9978021978021978,0.9831552651422287,0.7142857142857143,0.1,7,1792,0.9423562404425481,4,0,0.1176672070287168,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,no_svd,no_svd,,28,56,0.8298159193411405,0.98125,0.8740134189368751,0.7333333333333334,0.1,2,3840,0.7464603559827585,4,0,0.216972631867975,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,svd_r4,svd,4,28,56,0.8058693219583809,0.97734375,0.8379160923554623,0.6499999999999999,0.1,2,3840,0.6479739037803913,4,0,0.20307255908846855,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,svd_r8,svd,8,28,56,0.7900925028367896,0.9645833333333331,0.8371727494225366,0.75,0.1,2,3840,0.6707701387328528,4,0,0.19928196701221168,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,svd_r12,svd,12,28,56,0.7907064754175943,0.97109375,0.841246801703373,0.7,0.1,2,3840,0.7217550511730287,4,0,0.1962469050195068,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,svd_r16,svd,16,28,56,0.808980644757163,0.97265625,0.8559164534222883,0.7166666666666666,0.1,2,3840,0.7403702449932281,4,0,0.20035950909368694,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,42,svd_r24,svd,24,28,56,0.8045538124347372,0.9877604166666667,0.8553493215609252,0.7,0.1,2,3840,0.7394434098871728,4,0,0.19878666009753942,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,no_svd,no_svd,,28,56,0.8298159193411405,0.98125,0.8740134189368751,0.7333333333333334,0.1,2,3840,0.7464603559827585,4,0,0.1866296420339495,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,svd_r4,svd,4,28,56,0.8058693219583809,0.97734375,0.8379160923554623,0.6499999999999999,0.1,2,3840,0.6479739037803913,4,0,0.19618292502127588,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,svd_r8,svd,8,28,56,0.790092500856443,0.9645833333333331,0.8371721060874877,0.75,0.1,2,3840,0.6707701387328528,4,0,0.1996259589213878,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,svd_r12,svd,12,28,56,0.7907063487309312,0.97109375,0.841246801703373,0.7,0.1,2,3840,0.7217550511730287,4,0,0.19692363892681897,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,svd_r16,svd,16,28,56,0.808980644757163,0.97265625,0.8559164534222883,0.7166666666666666,0.1,2,3840,0.7403702449932281,4,0,0.19608274707570672,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,43,svd_r24,svd,24,28,56,0.8045538124347372,0.9877604166666667,0.8553493215609252,0.7,0.1,2,3840,0.7394434098871728,4,0,0.20103024295531213,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,no_svd,no_svd,,28,56,0.8298159193411405,0.98125,0.8740134189368751,0.7333333333333334,0.1,2,3840,0.7464603559827585,4,0,0.21637828112579882,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,svd_r4,svd,4,28,56,0.8058693843115392,0.97734375,0.8379160923554623,0.6499999999999999,0.1,2,3840,0.6479739037803913,4,0,0.19397579110227525,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,svd_r8,svd,8,28,56,0.7900922474831166,0.9645833333333331,0.8371714825559046,0.75,0.1,2,3840,0.6707701387328528,4,0,0.19753997004590929,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,svd_r12,svd,12,28,56,0.7907064754175943,0.97109375,0.841246801703373,0.7,0.1,2,3840,0.7217550511730287,4,0,0.1947949668392539,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,svd_r16,svd,16,28,56,0.808980644757163,0.97265625,0.8559164534222883,0.7166666666666666,0.1,2,3840,0.7403702449932281,4,0,0.19356616400182247,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,science,44,svd_r24,svd,24,28,56,0.8045538124347372,0.9877604166666667,0.8553493215609252,0.7,0.1,2,3840,0.7394434098871728,4,0,0.19879559893161058,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,no_svd,no_svd,,28,56,0.5387434162082049,0.679375,0.5806040594772989,0.44,0.7,1,1600,0.5720185745874526,4,0,0.12050700886175036,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,svd_r4,svd,4,28,56,0.5068815378674534,0.48125,0.4900920675568563,0.52,,1,1600,0.4720951250587165,4,0,0.08557932218536735,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,svd_r8,svd,8,28,56,0.4712056331774641,0.456875,0.47584496880271526,0.52,,1,1600,0.5189224542210601,4,0,0.08862275793217123,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,svd_r12,svd,12,28,56,0.45320141517324614,0.32375,0.4322656998713337,0.44,,1,1600,0.5609376008479092,4,0,0.0834143680986017,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,svd_r16,svd,16,28,56,0.4510386327287736,0.37249999999999994,0.42675946901299017,0.48,,1,1600,0.556826336369917,4,0,0.08555630105547607,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,42,svd_r24,svd,24,28,56,0.5410217325710284,0.67625,0.5302021921740232,0.44,0.8,1,1600,0.5677895559535849,4,0,0.08447794895619154,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,43,no_svd,no_svd,,28,56,0.5387434162082049,0.679375,0.5806040594772989,0.44,0.7,1,1600,0.5720185745874526,4,0,0.0768911091145128,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
canonical_plus_prefix_tail,coding,43,svd_r4,svd,4,28,56,0.5068815378674534,0.48125,0.4900920675568563,0.52,,1,1600,0.4720951250587165,4,0,0.09211596101522446,expansion,L2 canonical + prefix-tail,Previous line + tail_q10 + head_tail_gap + tail_variance.,28,,
