stage,protocol,domain,seed,condition,basis_scope,view_name,method,positive_mode,ssl_rank,auc_of_auroc,auc_of_selacc,earliest_gt_0_6,auroc_at_100,stop_acc_at_100
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,task_specific,token_pair,rrr,same_run,8,0.8889973998582421,0.9840659340659341,0.1,0.9478197541977156,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,adjacent_full,cca,same_run,8,0.9003078912256967,0.993956043956044,0.1,0.9635193657422675,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,adjacent_full,rrr,same_run,8,0.8789643519665243,0.9901098901098901,0.1,0.952718680126898,0.7142857142857143
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,denoise_full,denoise,same_run,8,0.8483489663578448,0.9978021978021978,0.1,0.9249087663330078,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,task_specific,denoise_full,denoise,same_run,8,0.8831393194534652,0.9989010989010989,0.1,0.8851307032526792,0.7857142857142857
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,raw_rank,cca,same_run,16,0.8592465080019175,0.9983516483516484,0.1,0.9517622190596694,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,task_specific,raw_rank,cca,same_run,16,0.8984921229923672,0.9978021978021978,0.1,0.9141746075031892,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,token_pair,rrr,same_run,16,0.9377784305101348,0.9978021978021978,0.1,0.9722466380949708,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,task_specific,token_pair,rrr,same_run,16,0.9436961326135854,0.9983516483516484,0.1,0.97612959814878,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,adjacent_full,cca,same_run,16,0.9229797472220996,0.9967032967032967,0.1,0.9782317499126626,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,adjacent_full,rrr,same_run,16,0.9226702001948665,0.9950549450549451,0.1,0.9793475543023972,0.75
ssl_basis,85/15 grouped holdout by dataset+problem_id across cache+cache_train; split_seed=42,math,42,ssl_basis,shared,denoise_full,denoise,same_run,16,0.9580505222979576,0.9978021978021978,0.1,0.9811392268391923,0.75
